"WorkerId";"WorkTimeInSeconds";"Input.name";"Answer.Competence";"Answer.Engagement";"Answer.Global";"Answer.Keyword";"Answer.Persuasiveness";"clip"
"A2825I2XO6KZEP";100;"OCM02";2;3;67;"Gestion hydraulique.";3;"beginning"
"A3IJILP55BWIOP";92;"OCM02";3;2;35;"agriculture";2;"beginning"
"A1337MPXA69L1O";70;"OCM02";2;3;35;"hydrologie";2;"middle"
"A1OJ8IJAEIWL9T";75;"OCM02";3;4;77;"hydrologie";3;"middle"
"A3IRGLXO0OXSQG";69;"OCM02";3;3;67;"hydrologie";4;"middle"
"A14N7TK3CEQVAE";410;"OCM02";5;5;100;"vin";5;"full"
"A1V6B98VMTBSFS";365;"OCM02";4;4;77;"AmǸliorations promotionnelles pour l'industrie du vin";4;"full"
"A23CFOROXR7G7B";212;"OCM02";4;4;77;"Restauration de la culture du vin";4;"full"
"A13PVNQT2WWWVL";86;"OCM03";5;3;75;"cellules cancǸreuse";4;"end"
"A14FH51IF9CX3G";71;"OCM03";3;2;51;"cancer";4;"end"
"ARJDD0Z3R65BD";96;"OCM03";4;4;73;"Cellules";4;"end"
"A157LV5C7C5B1U";64;"OCM03";4;4;86;"le vin du point de vue du vigneron";4;"beginning"
"A2825I2XO6KZEP";125;"OCM03";4;4;50;"Wines";3;"beginning"
"A84BZJ0HK981A";77;"OCM03";5;3;92;"vin";5;"beginning"
"A1337MPXA69L1O";122;"OCM03";4;3;74;"sensorielle";3;"middle"
"A1LP84A304GZYQ";226;"OCM03";5;5;100;"La typicitǸ";5;"middle"
"A1OJ8IJAEIWL9T";111;"OCM03";3;2;45;"typicitǸ";3;"middle"
"A1J9MSHU4I80S5";476;"OCM03";3;4;71;"rizi��res";4;"full"
"A1V6B98VMTBSFS";270;"OCM03";2;3;31;"L'influence de l'hydro platine sur la nature environnante";3;"full"
"A3MSYMSTHZJI98";322;"OCM03";3;3;80;"la nature l'Ǹquilibre";4;"full"
"A13PVNQT2WWWVL";68;"OCM04";4;3;75;"vin";4;"end"
"A3JSIRLH46UEL7";35;"OCM04";3;3;60;"Vins";2;"end"
"A3K67N86LJC9U9";40;"OCM04";3;3;78;"vin";3;"end"
"A2825I2XO6KZEP";178;"OCM04";3;4;79;"Tumeur et cancer.";3;"beginning"
"A3IJILP55BWIOP";104;"OCM04";3;4;72;"cancer";4;"beginning"
"A84BZJ0HK981A";85;"OCM04";5;4;90;"cancer";5;"beginning"
"A1LP84A304GZYQ";250;"OCM04";4;5;82;"Tumeur";4;"middle"
"A1OJ8IJAEIWL9T";72;"OCM04";3;3;62;"souris";3;"middle"
"AJU7B06ZHGRQS";95;"OCM04";4;4;77;"Tumeurs";4;"middle"
"A3MSYMSTHZJI98";349;"OCM04";4;4;95;"Cancer";3;"full"
"AJT3SUCY8NCHA";698;"OCM04";5;5;100;"cancer";5;"full"
"AY0R6NKZJK1L2";896;"OCM04";2;4;55;"cancer";3;"full"
"A14FH51IF9CX3G";69;"OCM05";4;3;85;"embleme";5;"end"
"A1HMZJ59OPLD1P";31;"OCM05";4;5;85;"super-hǸros";5;"end"
"A31Z9IY8GZC5LD";67;"OCM05";4;4;72;"Super hǸro";4;"end"
"A157LV5C7C5B1U";123;"OCM05";4;5;90;"impact des superhǸros dans notre culture";4;"beginning"
"A2I2S3U4DRA8ZV";125;"OCM05";2;2;40;"superheros";2;"beginning"
"A3IJILP55BWIOP";112;"OCM05";3;2;28;"sociologie";2;"beginning"
"A1337MPXA69L1O";75;"OCM05";4;3;71;"super hǸros";4;"middle"
"A1LP84A304GZYQ";212;"OCM05";5;5;70;"Superhero";4;"middle"
"ANVBXC6AL9UZQ";84;"OCM05";5;2;91;"SocietǸ et super-hǸros.";5;"middle"
"A2OYFHRMYZ6HKV";276;"OCM05";5;4;100;"superheros";5;"full"
"A3MSYMSTHZJI98";243;"OCM05";4;3;80;"super-hǸros";5;"full"
"A3POQ5BNIWRKJP";323;"OCM05";5;4;100;"L'importance des super hǸros au sein de notre sociǸtǸ";5;"full"
"A13PVNQT2WWWVL";75;"OCM06";4;3;75;"influence des communautǸs";4;"end"
"A1HMZJ59OPLD1P";24;"OCM06";5;4;80;"choc culturel";4;"end"
"A3JSIRLH46UEL7";66;"OCM06";2;2;45;"Etudians";2;"end"
"A2825I2XO6KZEP";121;"OCM06";4;3;79;"�?tudiants fran��ais et canadiens.";3;"beginning"
"A3IJILP55BWIOP";84;"OCM06";3;2;54;"acculturation";3;"beginning"
"ANFE3MX7DI3J6";90;"OCM06";4;3;81;"etudiants internationals";3;"beginning"
"A1LP84A304GZYQ";276;"OCM06";5;5;90;"l'Ǹtudiant Ǹtranger";4;"middle"
"AJU7B06ZHGRQS";67;"OCM06";4;3;60;"Choc culturel";4;"middle"
"AQ6J9UQL7OXLR";241;"OCM06";4;3;95;"DǸpression";4;"middle"
"A20F1SLHKHBUT3";216;"OCM06";4;2;70;"culture";4;"full"
"A2OVMRCLSHX036";202;"OCM06";3;3;70;"processus d'acculturation";3;"full"
"A3MSYMSTHZJI98";562;"OCM06";4;4;63;"culture";4;"full"
"A14FH51IF9CX3G";71;"OCM07";4;1;50;"Champignon";3;"end"
"A1HMZJ59OPLD1P";23;"OCM07";5;4;95;"Les champignons";5;"end"
"A3K67N86LJC9U9";57;"OCM07";3;4;65;"la gǸnǸtique";2;"end"
"A157LV5C7C5B1U";74;"OCM07";5;4;95;"combattre les moisissures dans le blǸ sans pesticides";5;"beginning"
"A2I2S3U4DRA8ZV";103;"OCM07";3;3;78;"moisissure";3;"beginning"
"ANFE3MX7DI3J6";80;"OCM07";5;4;85;"champignons des cereals et pessticides";4;"beginning"
"A1337MPXA69L1O";116;"OCM07";4;5;81;"champignon";4;"middle"
"A1LP84A304GZYQ";131;"OCM07";5;5;95;"Champignons";5;"middle"
"A3IRGLXO0OXSQG";67;"OCM07";2;4;60;"champignon";4;"middle"
"A14N7TK3CEQVAE";632;"OCM07";5;5;100;"champignons";5;"full"
"A2OVMRCLSHX036";206;"OCM07";4;4;91;"champignons gentils";4;"full"
"A3MSYMSTHZJI98";253;"OCM07";4;4;87;"code gǸnǸtique";5;"full"
"A14FH51IF9CX3G";82;"OCM08";5;4;85;"Afrique";5;"end"
"A2SM26ZFOYOKJY";108;"OCM08";5;5;99;"le droit des sociǸtǸs commerciales et des GIE";5;"end"
"A3JSIRLH46UEL7";35;"OCM08";4;3;50;"Performance";4;"end"
"A2825I2XO6KZEP";103;"OCM08";3;4;72;"RǸforme sociale.";3;"beginning"
"A3IJILP55BWIOP";110;"OCM08";3;3;61;"Ǹconomie";3;"beginning"
"A84BZJ0HK981A";90;"OCM08";5;5;88;"crise Ǹconomique";5;"beginning"
"A1LP84A304GZYQ";159;"OCM08";5;5;100;"L'acte";5;"middle"
"A1OJ8IJAEIWL9T";86;"OCM08";3;2;42;"entreprise";2;"middle"
"AJU7B06ZHGRQS";69;"OCM08";2;2;45;"Implantation des entreprises en Afrique";3;"middle"
"A2OVMRCLSHX036";603;"OCM08";4;5;82;"Performance Africaine";5;"full"
"A3KRBR1I2R31UT";220;"OCM08";5;5;100;"Ǹconomie";5;"full"
"A3MSYMSTHZJI98";291;"OCM08";4;5;100;"organisations";5;"full"
"A1HMZJ59OPLD1P";83;"OCM09";4;4;67;"l'identification"" de l'odeur";3;"end"
"A3JSIRLH46UEL7";48;"OCM09";2;2;40;"Odeur";2;"end"
"A3K67N86LJC9U9";44;"OCM09";3;3;61;"Azote";3;"end"
"A2825I2XO6KZEP";108;"OCM09";3;3;67;"Riz et gǸnǸtique.";3;"beginning"
"A3IJILP55BWIOP";102;"OCM09";3;3;54;"riziculture";3;"beginning"
"ANFE3MX7DI3J6";95;"OCM09";5;4;70;"riz de Camargue";3;"beginning"
"A1LP84A304GZYQ";191;"OCM09";3;5;27;"L'azote";3;"middle"
"AJU7B06ZHGRQS";77;"OCM09";3;3;58;"Fertilisation";3;"middle"
"ANVBXC6AL9UZQ";79;"OCM09";4;3;90;"nouvelle techniques dans l'agricolture (culture du riz)";5;"middle"
"A14N7TK3CEQVAE";274;"OCM09";5;5;100;"riz";5;"full"
"A3POQ5BNIWRKJP";203;"OCM09";5;5;90;"la culture du riz";5;"full"
"A7GFJCU8XD32L";198;"OCM09";3;2;55;"la risiculture, la fertilization azotǸe et le rice-blast";3;"full"
"A15ERD4HOFEPHM";105;"OCM10";3;3;67;"bactǸries";3;"end"
"A3F6FNJMTWTPTA";114;"OCM10";4;4;73;"L'ADN";4;"end"
"AK3VQAVM96OJ3";96;"OCM10";3;4;89;"ADN environnemental";3;"end"
"A157LV5C7C5B1U";67;"OCM10";4;5;93;"la boue au fond des ocǸans";4;"beginning"
"A2I2S3U4DRA8ZV";116;"OCM10";3;4;74;"plaine abyssale";3;"beginning"
"A3IJILP55BWIOP";124;"OCM10";3;3;67;"plancton";3;"beginning"
"A1LP84A304GZYQ";266;"OCM10";5;5;83;"Les organismes";4;"middle"
"AJU7B06ZHGRQS";77;"OCM10";4;3;66;"Faune sous-marine";3;"middle"
"ANVBXC6AL9UZQ";69;"OCM10";4;3;85;"Notre impact sur les abysses";5;"middle"
"A23CFOROXR7G7B";388;"OCM10";4;3;76;"Plan de conservation des fonds marins";3;"full"
"A2OVMRCLSHX036";621;"OCM10";5;4;90;"Gadoue planǸtaire";5;"full"
"AJT3SUCY8NCHA";409;"OCM10";5;5;100;"biodiversitǸ";5;"full"
"A1HMZJ59OPLD1P";100;"OCM11";4;5;83;"holocauste";5;"end"
"A3JSIRLH46UEL7";49;"OCM11";3;3;70;"Vigilance";4;"end"
"AKCFXYKTYR8HW";75;"OCM11";5;3;82;"briser la silence";4;"end"
"A2825I2XO6KZEP";115;"OCM11";3;3;71;"Les homosexuels et les camps de concentration.";3;"beginning"
"A2I2S3U4DRA8ZV";101;"OCM11";3;4;45;"homosexuel";2;"beginning"
"A3IJILP55BWIOP";109;"OCM11";4;4;70;"histoire";3;"beginning"
"A1LP84A304GZYQ";289;"OCM11";4;5;81;"L'homosexualitǸ";4;"middle"
"A3IRGLXO0OXSQG";67;"OCM11";2;2;55;"dǸportation";4;"middle"
"ANVBXC6AL9UZQ";83;"OCM11";5;2;89;"La dǸportation des homosexuels";5;"middle"
"A1V6B98VMTBSFS";283;"OCM11";2;3;45;"La vie dans les lieux de concentration";3;"full"
"A2OVMRCLSHX036";280;"OCM11";4;2;44;"dǸportation homosexuelle";2;"full"
"A2YX27BC5JWP26";260;"OCM11";3;4;64;"deportations homosexuelles";4;"full"
"A14FH51IF9CX3G";72;"OCM12";4;2;86;"Commerce";4;"end"
"A1HMZJ59OPLD1P";50;"OCM12";4;5;82;"L'agriculture";3;"end"
"A3JSIRLH46UEL7";45;"OCM12";3;2;60;"Agricolture";4;"end"
"A2825I2XO6KZEP";117;"OCM12";3;3;40;"Organic products.";3;"beginning"
"A84BZJ0HK981A";82;"OCM12";5;4;89;"agriculture biologique";4;"beginning"
"ANFE3MX7DI3J6";97;"OCM12";4;3;86;"agriculture biologique";3;"beginning"
"A1LP84A304GZYQ";292;"OCM12";4;5;63;"Les marchǸs";3;"middle"
"A3IRGLXO0OXSQG";67;"OCM12";4;2;64;"agriculteur";4;"middle"
"AJU7B06ZHGRQS";136;"OCM12";2;3;50;"Sociologie Ǹconomique et ingǸnierie des marchǸs";2;"middle"
"A2OVMRCLSHX036";205;"OCM12";4;3;50;"MarchǸ de l'agriculture biologique";3;"full"
"A3MSYMSTHZJI98";271;"OCM12";4;3;70;"produits chimiques vǸgǸtaux";3;"full"
"AKHKMEPXX1YZ9";200;"OCM12";5;5;98;"agriculture organique";4;"full"
"A15ERD4HOFEPHM";70;"OCM13";4;3;64;"touriste";3;"end"
"A1HMZJ59OPLD1P";56;"OCM13";3;2;58;"des etrangeres";3;"end"
"A2SM26ZFOYOKJY";117;"OCM13";4;4;98;"tourisme";4;"end"
"A157LV5C7C5B1U";62;"OCM13";4;4;89;"la progession du tourisme en occitanie";4;"beginning"
"A2I2S3U4DRA8ZV";86;"OCM13";4;4;80;"tourisme";4;"beginning"
"ANFE3MX7DI3J6";82;"OCM13";5;5;87;"chiffres du tourisme";4;"beginning"
"A1LP84A304GZYQ";243;"OCM13";5;5;76;"Tourisme";3;"middle"
"A3IRGLXO0OXSQG";68;"OCM13";2;3;41;"touriste";2;"middle"
"AJU7B06ZHGRQS";65;"OCM13";3;2;58;"Tourisme";2;"middle"
"A2OVMRCLSHX036";180;"OCM13";3;3;29;"dǸveloppement du tourisme en occitanie";3;"full"
"A3MSYMSTHZJI98";573;"OCM13";4;4;100;"tourisme";5;"full"
"A3POQ5BNIWRKJP";184;"OCM13";2;2;31;"Outil de fidǸlisation des touristes Ǹtrangers";2;"full"
"A13PVNQT2WWWVL";112;"OCM14";4;4;91;"radicalisation";3;"end"
"A1HMZJ59OPLD1P";43;"OCM14";4;5;86;"radicalisation";4;"end"
"A3K67N86LJC9U9";88;"OCM14";4;3;59;"activisme";3;"end"
"A2I2S3U4DRA8ZV";81;"OCM14";4;3;90;"radicalisation";4;"beginning"
"A84BZJ0HK981A";84;"OCM14";5;4;89;"radicalisation";5;"beginning"
"ANFE3MX7DI3J6";74;"OCM14";4;4;69;"Lutte �� la radicalisation";3;"beginning"
"A1OJ8IJAEIWL9T";68;"OCM14";3;4;82;"radicalisation";3;"middle"
"A3IRGLXO0OXSQG";80;"OCM14";3;3;50;"radicalisation";4;"middle"
"AJU7B06ZHGRQS";64;"OCM14";4;3;60;"Radicalisation";4;"middle"
"A14N7TK3CEQVAE";427;"OCM14";5;5;100;"radicalisation";5;"full"
"A3MSYMSTHZJI98";269;"OCM14";5;5;56;"radicalisation";1;"full"
"A3POQ5BNIWRKJP";225;"OCM14";3;3;61;"DǸfinir et lutter contre la radicalisation";3;"full"
"A2SM26ZFOYOKJY";113;"OCM15";4;4;97;"production et consommation d'Ǹnergie";4;"end"
"A3F6FNJMTWTPTA";66;"OCM15";4;3;60;"MolǸcules nouvelles";4;"end"
"A3K67N86LJC9U9";57;"OCM15";1;4;79;"bioǸnergie";3;"end"
"A2825I2XO6KZEP";238;"OCM15";3;3;59;"MatǸriaux biologiques.";4;"beginning"
"A84BZJ0HK981A";130;"OCM15";5;4;93;"Ǹnergie";5;"beginning"
"ANFE3MX7DI3J6";69;"OCM15";5;3;48;"energie solaire";3;"beginning"
"A1337MPXA69L1O";77;"OCM15";5;4;87;"Ǹclairage";4;"middle"
"A1LP84A304GZYQ";253;"OCM15";3;5;50;"ǸlectricitǸ";3;"middle"
"A3NSVJGHKJE2DY";146;"OCM15";3;3;65;"ecologie";4;"middle"
"A1J9MSHU4I80S5";577;"OCM15";5;4;100;"cellule solaire / led organiques";4;"full"
"A20F1SLHKHBUT3";210;"OCM15";5;2;75;"Ǹnergie renouvelable";4;"full"
"A3MSYMSTHZJI98";386;"OCM15";4;4;88;"Environnement";4;"full"
"A1HMZJ59OPLD1P";90;"OCM16";4;4;83;"rein";4;"end"
"A31Z9IY8GZC5LD";71;"OCM16";5;4;88;"Reins";5;"end"
"A4IQ0TJHUIV3U";81;"OCM16";4;4;66;"boissons";3;"end"
"A2825I2XO6KZEP";264;"OCM16";3;4;42;"Bar, fish and survival.";3;"beginning"
"A2I2S3U4DRA8ZV";83;"OCM16";2;3;39;"poisson";2;"beginning"
"ANFE3MX7DI3J6";187;"OCM16";4;4;81;"gestion de l'eau douce au bar";5;"beginning"
"A1LP84A304GZYQ";217;"OCM16";4;5;27;"Boissons";2;"middle"
"A1OJ8IJAEIWL9T";89;"OCM16";3;3;52;"santǸ";3;"middle"
"A3IRGLXO0OXSQG";70;"OCM16";3;3;44;"boisson";3;"middle"
"A20F1SLHKHBUT3";367;"OCM16";4;2;51;"immigration";3;"full"
"A3MSYMSTHZJI98";208;"OCM16";4;3;91;"poisson";4;"full"
"A3POQ5BNIWRKJP";214;"OCM16";3;3;56;"Comportement face aux boissons alcoolisǸes";3;"full"
"A2SM26ZFOYOKJY";110;"OCM17";5;4;99;"Nitrate NO3";5;"end"
"A3JSIRLH46UEL7";49;"OCM17";3;3;60;"Photosynthese";3;"end"
"ARJDD0Z3R65BD";115;"OCM17";4;3;67;"nitrate";3;"end"
"A157LV5C7C5B1U";259;"OCM17";4;4;73;"l'habitude de nutrition des plantes";4;"beginning"
"A84BZJ0HK981A";269;"OCM17";5;3;73;"plantes";4;"beginning"
"ANFE3MX7DI3J6";108;"OCM17";4;5;90;"biologie vegetale";5;"beginning"
"A1337MPXA69L1O";74;"OCM17";5;4;86;"Nitrate";4;"middle"
"A1LP84A304GZYQ";144;"OCM17";5;5;78;"Nitrate";4;"middle"
"AJU7B06ZHGRQS";78;"OCM17";4;4;70;"Nitrate";4;"middle"
"A2YX27BC5JWP26";443;"OCM17";5;4;50;"alimentation";4;"full"
"A3MSYMSTHZJI98";230;"OCM17";3;4;75;"alimenter";4;"full"
"AJT3SUCY8NCHA";222;"OCM17";5;5;99;"Plante";5;"full"
"A13PVNQT2WWWVL";75;"OCM18";5;4;100;"crevette";5;"end"
"A2SM26ZFOYOKJY";101;"OCM18";5;4;100;"Bioinformatique";5;"end"
"A3JSIRLH46UEL7";47;"OCM18";4;2;55;"Marker";4;"end"
"A3IJILP55BWIOP";82;"OCM18";4;4;70;"pollution";4;"beginning"
"A84BZJ0HK981A";99;"OCM18";5;4;83;"pollution";4;"beginning"
"ANFE3MX7DI3J6";89;"OCM18";5;5;82;"qualit�� de l'eau";4;"beginning"
"A1LP84A304GZYQ";292;"OCM18";4;5;70;"Maladie";4;"middle"
"A1OJ8IJAEIWL9T";79;"OCM18";4;5;90;"crevette";4;"middle"
"A2SZ92V03AFCWU";124;"OCM18";4;4;62;"santǸ";5;"middle"
"A1V6B98VMTBSFS";346;"OCM18";2;4;58;"Recommandations pour les contr��les quotidiens de la qualitǸ de l'eau";3;"full"
"A2OVMRCLSHX036";202;"OCM18";4;3;33;"crevette biomarqueuse";2;"full"
"AJT3SUCY8NCHA";315;"OCM18";5;5;100;"biomarqueur";5;"full"
"A157LV5C7C5B1U";82;"OCM19";5;5;98;"cellules cǸnǸssantes";5;"beginning"
"A15IJ20C3R4HUO";258;"OCM19";4;4;72;"santǸ stress";2;"beginning"
"A2I2S3U4DRA8ZV";154;"OCM19";4;5;87;"vieillissement";3;"beginning"
"A1LP84A304GZYQ";242;"OCM19";4;5;50;"Les cellules";2;"middle"
"A2BF2FUO6F63N7";119;"OCM19";4;3;73;"arthrose";3;"middle"
"A3IJILP55BWIOP";85;"OCM19";4;4;75;"sǸnescence";4;"middle"
"A1337MPXA69L1O";65;"OCM19";4;3;79;"th̩rapie";4;"end"
"A1P7L8379HGP4Z";115;"OCM19";5;5;90;"biotechnologie";4;"end"
"AVNP1F3CADQRW";275;"OCM19";4;4;81;"vie";4;"end"
"A7GFJCU8XD32L";230;"OCM19";4;3;71;"cellulles";4;"full"
"AJT3SUCY8NCHA";180;"OCM19";5;5;98;"articulation";5;"full"
"AKHKMEPXX1YZ9";300;"OCM19";5;4;92;"le vieillissement";5;"full"
"A157LV5C7C5B1U";87;"OCM20";4;4;85;"pomelo";3;"beginning"
"A2URLJ0ZX78TOY";136;"OCM20";5;4;76;"DǸchet";4;"beginning"
"A84BZJ0HK981A";94;"OCM20";4;3;99;"dǸchets";5;"beginning"
"A2BF2FUO6F63N7";91;"OCM20";4;1;68;"naringine";4;"middle"
"A2X4F7K9G49DDC";124;"OCM20";4;4;67;"la narangine";4;"middle"
"A3IJILP55BWIOP";83;"OCM20";3;2;42;"biologie";3;"middle"
"A1337MPXA69L1O";67;"OCM20";2;2;21;"particules microm̩triques";2;"end"
"A2SZ92V03AFCWU";86;"OCM20";4;4;71;"particules";4;"end"
"ACKM83MOGDRHP";189;"OCM20";4;4;68;"particule";4;"end"
"A1V6B98VMTBSFS";541;"OCM20";3;2;67;"Proposition de rǸduction des dǸchets agricoles";4;"full"
"A20F1SLHKHBUT3";199;"OCM20";4;2;61;"agriculture";4;"full"
"AJT3SUCY8NCHA";229;"OCM20";5;5;98;"dǸchet";5;"full"
"A15IJ20C3R4HUO";245;"PES01";2;2;24;"Syst��me de conseil de L'Europe  et imparfait";2;"end"
"A3F6FNJMTWTPTA";73;"PES01";2;2;15;"Europe";2;"end"
"A84BZJ0HK981A";127;"PES01";5;3;96;"droits de l'homme";4;"end"
"A2BF2FUO6F63N7";81;"PES01";2;1;50;"droit";2;"beginning"
"A3IJILP55BWIOP";145;"PES01";2;2;31;"droits";2;"beginning"
"A4IQ0TJHUIV3U";73;"PES01";3;3;65;"Cour europǸenne des droits de l'homme";3;"beginning"
"A1337MPXA69L1O";82;"PES01";2;2;26;"russie";2;"middle"
"A3NSVJGHKJE2DY";94;"PES01";4;3;52;"Russie";3;"middle"
"AQ6J9UQL7OXLR";124;"PES01";3;3;91;"Russia";4;"middle"
"A1O39F8V1QSOS9";310;"PES01";3;4;65;"la Russie et le Conseil de l'Europe";4;"full"
"A2OVMRCLSHX036";199;"PES01";4;3;73;"russie dans le conseil de l'europe";4;"full"
"AJT3SUCY8NCHA";323;"PES01";5;5;98;"droit";5;"full"
"A2I2S3U4DRA8ZV";115;"PES02";3;2;35;"circulation";2;"end"
"A84BZJ0HK981A";174;"PES02";4;3;83;"urbanisme et vǸlo";4;"end"
"ARJDD0Z3R65BD";146;"PES02";3;3;59;"Cycliste";3;"end"
"A2BF2FUO6F63N7";67;"PES02";4;1;76;"vǸlo";4;"beginning"
"A3IJILP55BWIOP";102;"PES02";3;4;78;"vǸlo";3;"beginning"
"AALP4034U041N";79;"PES02";3;3;39;"l'usage du velot";3;"beginning"
"A1337MPXA69L1O";71;"PES02";2;4;74;"V̩lo";3;"middle"
"A14120JDOB1JHX";115;"PES02";3;2;55;"l'age ecologique";2;"middle"
"ACKM83MOGDRHP";76;"PES02";3;3;45;"Ecologique";3;"middle"
"A1V6B98VMTBSFS";417;"PES02";2;3;68;"�?volution de l'impact du cyclisme depuis sa crǸation";4;"full"
"A2YX27BC5JWP26";326;"PES02";5;4;88;"le velo";5;"full"
"A3MSYMSTHZJI98";521;"PES02";4;3;80;"bicycle";3;"full"
"A2825I2XO6KZEP";163;"PES03";4;4;53;"nutriments";3;"end"
"A84BZJ0HK981A";105;"PES03";5;3;89;"l'Ǹcologie et l'urine";5;"end"
"ARJDD0Z3R65BD";185;"PES03";4;4;76;"Engrais";4;"end"
"A2BF2FUO6F63N7";191;"PES03";4;2;79;"gestion de l'excrǸtion";4;"beginning"
"A3IJILP55BWIOP";80;"PES03";4;4;70;"ressource";4;"beginning"
"ANVBXC6AL9UZQ";131;"PES03";4;5;96;"gestion des excretions";5;"beginning"
"A1337MPXA69L1O";70;"PES03";3;2;49;"urine";2;"middle"
"A31PVZ4KDUMEEV";76;"PES03";4;2;52;"p̩trochimie";3;"middle"
"AVNP1F3CADQRW";94;"PES03";4;3;70;"pollution";3;"middle"
"A1V6B98VMTBSFS";371;"PES03";3;2;23;"Retour �� l'utilisation des engrais Ǹcologiques, dont l'urine humaine";2;"full"
"A23CFOROXR7G7B";522;"PES03";2;3;66;"Recommandations pour l'utilisation des mati��res fǸcales humaines comme engrais organique";3;"full"
"A3MSYMSTHZJI98";648;"PES03";5;5;100;"Ǹcologique";1;"full"
"A157LV5C7C5B1U";132;"PES04";1;1;10;"Ǹconomie sociale";1;"end"
"A1HMZJ59OPLD1P";208;"PES04";2;3;43;"Ǹconomie sociale";2;"end"
"ARJDD0Z3R65BD";139;"PES04";2;2;70;"�?conomie";3;"end"
"A2BF2FUO6F63N7";150;"PES04";2;1;27;"Ǹconomie sociale";2;"beginning"
"A3IJILP55BWIOP";87;"PES04";2;2;21;"Economie";1;"beginning"
"AZBGXVYME48RJ";69;"PES04";2;2;29;"economie sociale";2;"beginning"
"A1337MPXA69L1O";67;"PES04";2;2;10;"accords";2;"middle"
"A3IRGLXO0OXSQG";71;"PES04";2;2;27;"̩conomie";2;"middle"
"AVNP1F3CADQRW";81;"PES04";2;2;52;"̩conomie";2;"middle"
"A2OVMRCLSHX036";206;"PES04";3;2;28;"economie sociale";1;"full"
"A3MSYMSTHZJI98";646;"PES04";4;4;89;"Ǹconomie sociale";4;"full"
"A3POQ5BNIWRKJP";198;"PES04";1;1;1;"L'Ǹvolution de l'Ǹconomie sociale en Europe";1;"full"
"A2YSXBCYOKKGQN";254;"PES05";5;2;75;"th��se";3;"end"
"A84BZJ0HK981A";194;"PES05";5;3;90;"dǸpolluation";5;"end"
"ARJDD0Z3R65BD";148;"PES05";4;4;78;"La pollution";4;"end"
"A2BF2FUO6F63N7";177;"PES05";4;1;88;"oxyde de zinc";4;"beginning"
"AJU7B06ZHGRQS";75;"PES05";4;3;56;"Routes";3;"beginning"
"AZBGXVYME48RJ";79;"PES05";3;3;64;"Route";3;"beginning"
"A1337MPXA69L1O";69;"PES05";5;4;87;"d̩pollution";4;"middle"
"ACKM83MOGDRHP";74;"PES05";3;3;44;"photocatalyse";3;"middle"
"AVNP1F3CADQRW";84;"PES05";4;3;84;"pollution";4;"middle"
"A3A6KSG3QG6AUK";655;"PES05";5;3;78;"photocatalyse";5;"full"
"A3MSYMSTHZJI98";429;"PES05";5;4;91;"nanofil";4;"full"
"A67LIDMIXQ67N";297;"PES05";5;5;82;"Pollution";5;"full"
"A13PVNQT2WWWVL";137;"PES06";3;3;75;"molǸcule";3;"end"
"A3KLFN0W4O3JVC";79;"PES06";4;4;70;"AmǸlioration des Algorithme itǸratifs pour la modǸlisation des molǸcules";4;"end"
"A84BZJ0HK981A";137;"PES06";5;3;88;"simulations";4;"end"
"A1LP84A304GZYQ";199;"PES06";5;5;95;"Intoxication";5;"beginning"
"A2BF2FUO6F63N7";80;"PES06";4;1;79;"intoxication monoxyde de carbone";4;"beginning"
"A3IJILP55BWIOP";100;"PES06";4;3;65;"monoxyde de carbone";4;"beginning"
"A31PVZ4KDUMEEV";134;"PES06";4;3;45;"liaison entre monoxyde de carbon et proteine";3;"middle"
"ACKM83MOGDRHP";85;"PES06";3;5;89;"prot̩ine";4;"middle"
"AVNP1F3CADQRW";120;"PES06";4;4;75;"r̩actions";4;"middle"
"A2OVMRCLSHX036";208;"PES06";4;3;63;"monoxyde de carbone";3;"full"
"A3POQ5BNIWRKJP";227;"PES06";5;5;98;"Traiter l'intoxication au monoxyde de carbone";5;"full"
"AJT3SUCY8NCHA";247;"PES06";5;5;98;"molǸcule";5;"full"
"A157LV5C7C5B1U";83;"PES07";4;2;68;"dǸchet alimentaire";3;"end"
"A28UOASDK07CKF";110;"PES07";3;5;56;"recyclage";3;"end"
"A3KLFN0W4O3JVC";78;"PES07";3;3;56;"construction durable avec les dǸchets alimentaires";3;"end"
"A2BF2FUO6F63N7";187;"PES07";4;2;81;"ressource renouvelable";4;"beginning"
"A3IJILP55BWIOP";99;"PES07";3;3;54;"Energie";2;"beginning"
"A4IQ0TJHUIV3U";79;"PES07";4;3;64;"suirvivre sur le planet";3;"beginning"
"A1337MPXA69L1O";64;"PES07";4;4;81;"mat̩riaux biosourc̩s";3;"middle"
"A3IRGLXO0OXSQG";67;"PES07";4;3;68;"renouvelable";4;"middle"
"ACKM83MOGDRHP";65;"PES07";4;4;61;"renouvelable";4;"middle"
"A1V6B98VMTBSFS";382;"PES07";4;5;89;"Des propositions pour amǸliorer l'environnement et prǸserver le climat sur Terre";5;"full"
"A3MSYMSTHZJI98";599;"PES07";5;5;90;"ressources renouvelables";5;"full"
"AJT3SUCY8NCHA";228;"PES07";5;5;99;"pǸtrole";5;"full"
"A13PVNQT2WWWVL";131;"PES08";4;2;75;"com��te";3;"end"
"A157LV5C7C5B1U";76;"PES08";4;3;83;"comete";4;"end"
"A3KLFN0W4O3JVC";82;"PES08";3;3;67;"Analyse des matǸriaux que compose les com��tes";4;"end"
